date,product_id,category,units_sold,revenue
2021-10-16,35,Clothing,21.0,1638.9738164736457
2021-10-16,36,Toys,26.0,656.3616627621554
2021-10-16,37,Sports,19.0,1637.113358308167
2021-10-16,38,Home & Kitchen,19.0,1141.0163049526532
2021-10-16,39,Home & Kitchen,27.0,571.5093347310213
2021-10-16,40,Electronics,18.0,190.05690124240772
2021-10-16,41,Electronics,14.0,527.2368455079379
2021-10-16,42,Electronics,15.0,1464.3186186207809
2021-10-16,43,Sports,29.0,2001.2968411482389
2021-10-16,44,Home & Kitchen,27.0,1236.472881163123
2021-10-16,45,Clothing,16.0,1427.4834340899977
2021-10-16,46,Electronics,23.0,438.9041589864875
2021-10-16,47,Clothing,16.0,216.47056920688163
2021-10-16,48,Electronics,30.0,2740.5489276339054
2021-10-16,49,Home & Kitchen,17.0,1632.2714041902082
2021-10-16,50,Home & Kitchen,14.0,274.09416954972903
2021-10-16,51,Clothing,17.0,402.40490451683274
2021-10-16,52,Toys,33.0,2963.1351535550143
2021-10-16,53,Electronics,21.0,811.361867628347
2021-10-16,54,Toys,14.0,666.6562366229525
2021-10-16,55,Electronics,22.0,2177.5814201528046
2021-10-16,56,Toys,13.0,1105.2454242788638
2021-10-16,57,Electronics,25.0,2138.395026072694
2021-10-16,58,Clothing,23.0,1208.1724867778385
2021-10-16,59,Electronics,24.0,1743.246241656989
2021-10-16,60,Home & Kitchen,20.0,444.8417696981295
2021-10-16,61,Toys,22.0,1864.877051301652
2021-10-16,62,Electronics,22.0,266.7132411393313
2021-10-16,63,Toys,20.0,1640.0871077306658
2021-10-16,64,Clothing,21.0,1280.796705371267
2021-10-16,65,Electronics,13.0,211.82273029345123
2021-10-16,66,Clothing,14.0,823.5688285204701
2021-10-16,67,Clothing,21.0,1391.0916594840992
2021-10-16,68,Toys,14.0,697.0216794407854
2021-10-16,69,Sports,18.0,1603.4485982800738
2021-10-16,70,Home & Kitchen,14.0,717.1402188150602
2021-10-16,71,Electronics,26.0,1708.1377019956724
2021-10-16,72,Toys,12.0,217.86581795867522
2021-10-16,73,Home & Kitchen,19.0,816.4261344735518
2021-10-16,74,Clothing,11.0,426.7573424447356
2021-10-16,75,Home & Kitchen,11.0,453.9969871157063
2021-10-16,76,Sports,17.0,1353.6535832901795
2021-10-16,77,Toys,25.0,2384.260578514485
2021-10-16,78,Toys,20.0,1859.7391420212987
2021-10-16,79,Home & Kitchen,19.0,1104.9392327848732
2021-10-16,80,Home & Kitchen,11.0,953.6688471571224
2021-10-16,81,Electronics,12.0,711.3422429252446
2021-10-16,82,Clothing,21.0,293.69769412019
2021-10-16,83,Electronics,21.0,1441.7455259842293
2021-10-16,84,Clothing,26.0,730.1975640790848
2021-10-16,85,Electronics,26.0,1709.9364165802047
2021-10-16,86,Electronics,32.0,2760.5697476514306
2021-10-16,87,Sports,21.0,1898.5318350701577
2021-10-16,88,Clothing,27.0,1140.9565861497795
2021-10-16,89,Toys,30.0,1490.0700621038272
2021-10-16,90,Sports,19.0,808.0251454551466
2021-10-16,91,Sports,21.0,574.0260304344501
2021-10-16,92,Clothing,15.0,336.6442179849238
2021-10-16,93,Toys,22.0,493.9512821649813
2021-10-16,94,Home & Kitchen,15.0,1467.9186159450392
2021-10-16,95,Toys,17.0,1077.7226106777866
2021-10-16,96,Home & Kitchen,27.0,288.5327427458
2021-10-16,97,Toys,17.0,279.98206843316126
2021-10-16,98,Electronics,23.0,1799.3061240739087
2021-10-16,99,Home & Kitchen,23.0,1977.1453070549442
2021-10-16,100,Sports,10.0,798.3382245935004
2021-10-17,1,Sports,24.0,1079.9158153053272
2021-10-17,2,Clothing,18.0,990.0385914604478
2021-10-17,3,Electronics,16.0,1019.9159242532173
2021-10-17,4,Clothing,20.0,1239.3510334874913
2021-10-17,5,Clothing,18.0,572.3456583726294
2021-10-17,6,Home & Kitchen,24.0,1269.2713767492737
2021-10-17,7,Clothing,23.0,516.0878110048159
2021-10-17,8,Electronics,29.0,1197.997153722818
2021-10-17,9,Clothing,20.0,1789.3069810965098
2021-10-17,10,Clothing,19.0,268.10083834640216
2021-10-17,11,Electronics,33.0,1633.3188065743045
2021-10-17,12,Home & Kitchen,25.0,1381.1509054775458
2021-10-17,13,Electronics,19.0,1762.6051490571708
2021-10-17,14,Toys,29.0,1701.6806119474345
2021-10-17,15,Home & Kitchen,21.0,1205.8517474317057
2021-10-17,16,Electronics,17.0,1303.5654550318316
2021-10-17,17,Sports,16.0,699.8933387529478
2021-10-17,18,Sports,20.0,1317.2347676729469
2021-10-17,19,Home & Kitchen,21.0,1355.9536799260147
2021-10-17,20,Home & Kitchen,20.0,715.5904365127421
2021-10-17,21,Electronics,21.0,1121.6924090789619
2021-10-17,22,Electronics,24.0,2099.730878273417
2021-10-17,23,Toys,17.0,946.7145279567392
2021-10-17,24,Clothing,12.0,173.32242623135676
2021-10-17,25,Sports,15.0,599.7567997327441
2021-10-17,26,Sports,22.0,1040.6957715278168
2021-10-17,27,Sports,17.0,691.5184572330486
2021-10-17,28,Toys,20.0,693.8511256503696
2021-10-17,29,Home & Kitchen,16.0,1309.0699783376538
2021-10-17,30,Home & Kitchen,17.0,229.97340977073569
2021-10-17,31,Toys,21.0,534.6005966261288
2021-10-17,32,Toys,23.0,954.713265049372
2021-10-17,33,Toys,20.0,1295.6917463990662
2021-10-17,34,Toys,22.0,1513.0807623830506
2021-10-17,35,Toys,13.0,306.54260061312056
2021-10-17,36,Toys,19.0,1365.301201887855
2021-10-17,37,Home & Kitchen,18.0,995.5137831991889
2021-10-17,38,Home & Kitchen,23.0,2283.93233618864
2021-10-17,39,Sports,16.0,683.4710983242684
2021-10-17,40,Sports,12.0,155.19270305235972
2021-10-17,41,Toys,12.0,258.88540481794166
2021-10-17,42,Home & Kitchen,20.0,1478.7487988877
2021-10-17,43,Clothing,22.0,2069.582137870167
2021-10-17,44,Toys,21.0,1852.5346646509329
2021-10-17,45,Home & Kitchen,18.0,378.40997743169396
2021-10-17,46,Home & Kitchen,17.0,710.8925323452285
2021-10-17,47,Clothing,21.0,1564.5922805811279
2021-10-17,48,Toys,15.0,365.4514854122384
2021-10-17,49,Home & Kitchen,18.0,883.6798365262592
2021-10-17,50,Toys,20.0,713.610297348856
2021-10-17,51,Toys,28.0,1625.086353670701
2021-10-17,52,Home & Kitchen,11.0,828.8949862382024
2021-10-17,53,Clothing,17.0,808.9692178874161
2021-10-17,54,Toys,18.0,1062.098991860626
2021-10-17,55,Clothing,27.0,377.4688141191763
2021-10-17,56,Toys,21.0,2077.4983441593045
2021-10-17,57,Home & Kitchen,25.0,1089.9831166898878
2021-10-17,58,Home & Kitchen,11.0,592.7484409275291
2021-10-17,59,Home & Kitchen,25.0,1069.0388001716303
2021-10-17,60,Electronics,15.0,730.3466648591284
2021-10-17,61,Clothing,22.0,1490.772847419332
2021-10-17,62,Electronics,20.0,374.45806888498055
2021-10-17,63,Sports,16.0,1225.8503010714194
2021-10-17,64,Home & Kitchen,11.0,552.4067962560586
2021-10-17,65,Home & Kitchen,24.0,465.3691808285288
2021-10-17,66,Sports,22.0,1736.1643682885497
2021-10-17,67,Electronics,23.0,2209.057592215987
2021-10-17,68,Sports,22.0,833.0039913160433
2021-10-17,69,Sports,11.0,433.83457075482704
2021-10-17,70,Sports,17.0,674.6337172827168
2021-10-17,71,Toys,22.0,1735.0856684997482
2021-10-17,72,Electronics,13.0,945.9311531607984
2021-10-17,73,Sports,19.0,505.4498357494764
2021-10-17,74,Sports,16.0,1582.9247775258314
2021-10-17,75,Sports,25.0,980.7547051619057
2021-10-17,76,Home & Kitchen,22.0,1593.4001437659056
2021-10-17,77,Sports,18.0,1678.988943191518
2021-10-17,78,Clothing,18.0,1220.9078736611486
2021-10-17,79,Clothing,20.0,478.5056423660076
2021-10-17,80,Home & Kitchen,26.0,1141.373132829175
2021-10-17,81,Home & Kitchen,16.0,538.7139165732791
2021-10-17,82,Sports,16.0,301.9648406314906
2021-10-17,83,Toys,18.0,1524.0725050103435
2021-10-17,84,Clothing,21.0,881.0667597874265
2021-10-17,85,Electronics,10.0,741.8339399982672
2021-10-17,86,Toys,8.0,606.535880544168
2021-10-17,87,Clothing,26.0,279.4294389334809
2021-10-17,88,Clothing,23.0,1274.957592582143
2021-10-17,89,Sports,11.0,660.8071990177194
2021-10-17,90,Toys,20.0,1040.8832654849757
2021-10-17,91,Electronics,14.0,688.430798258725
2021-10-17,92,Sports,19.0,1500.5965458236656
2021-10-17,93,Clothing,18.0,1747.3830669622873
2021-10-17,94,Home & Kitchen,7.0,619.2240990770802
2021-10-17,95,Clothing,13.0,602.9650739505503
2021-10-17,96,Toys,22.0,1565.9053410008123
2021-10-17,97,Sports,20.0,1666.0071856483337
2021-10-17,98,Home & Kitchen,33.0,2357.317929287634
2021-10-17,99,Sports,16.0,466.4008231983959
2021-10-17,100,Clothing,27.0,928.3242298207748
2021-10-18,1,Sports,27.0,367.57585540051775
2021-10-18,2,Sports,16.0,1332.5653241119742
2021-10-18,3,Sports,19.0,873.4302737669203
2021-10-18,4,Home & Kitchen,28.0,563.9965714223836
2021-10-18,5,Sports,16.0,1339.1937019853262
2021-10-18,6,Electronics,18.0,1005.1273381541681
2021-10-18,7,Sports,28.0,2211.564339778281
2021-10-18,8,Toys,20.0,585.9671675604857
2021-10-18,9,Sports,20.0,797.6126660734385
2021-10-18,10,Electronics,20.0,907.0539447286654
2021-10-18,11,Sports,19.0,1478.1351986504671
2021-10-18,12,Sports,14.0,655.8567228385684
2021-10-18,13,Electronics,19.0,1730.0427997235106
2021-10-18,14,Toys,25.0,1832.2084712374867
2021-10-18,15,Sports,17.0,459.54496286930856
2021-10-18,16,Sports,25.0,2196.9710822363254
2021-10-18,17,Sports,21.0,984.0769129337249
2021-10-18,18,Toys,16.0,188.04446702027352
2021-10-18,19,Toys,17.0,1178.0022936599087
2021-10-18,20,Toys,27.0,1408.0558607559901
2021-10-18,21,Clothing,20.0,1618.5547709795046
2021-10-18,22,Sports,18.0,432.68239796324605
2021-10-18,23,Toys,24.0,917.9500370428713
2021-10-18,24,Sports,7.0,385.288035341258
2021-10-18,25,Electronics,24.0,2232.1306905385936
2021-10-18,26,Home & Kitchen,24.0,2102.1164108659655
2021-10-18,27,Home & Kitchen,20.0,920.9263957609458
2021-10-18,28,Sports,21.0,663.7854361794492
2021-10-18,29,Clothing,16.0,1206.4004426327483
2021-10-18,30,Sports,17.0,1170.9907148003063
2021-10-18,31,Toys,23.0,1373.2327347852759
2021-10-18,32,Toys,18.0,291.8108273936583
2021-10-18,33,Home & Kitchen,21.0,1681.2674366570698
2021-10-18,34,Clothing,18.0,506.79310520787243
2021-10-18,35,Clothing,23.0,2034.0527609396554
2021-10-18,36,Clothing,13.0,500.57307458065316
2021-10-18,37,Electronics,24.0,1904.5646171661288
2021-10-18,38,Sports,20.0,1804.717024918063
2021-10-18,39,Home & Kitchen,24.0,486.26720273661977
2021-10-18,40,Home & Kitchen,14.0,916.4219010425255
2021-10-18,41,Sports,25.0,569.2177892097445
2021-10-18,42,Electronics,14.0,978.6311390056153
2021-10-18,43,Electronics,23.0,1652.2485434362443
2021-10-18,44,Sports,22.0,1255.2712779146623
2021-10-18,45,Home & Kitchen,16.0,1135.55173905179
2021-10-18,46,Home & Kitchen,24.0,1804.97988913999
2021-10-18,47,Sports,16.0,597.0031065145729
2021-10-18,48,Home & Kitchen,18.0,341.08816373804996
2021-10-18,49,Sports,15.0,743.3720662099323
2021-10-18,50,Toys,18.0,1440.3202622564422
2021-10-18,51,Home & Kitchen,20.0,278.88965102434787
2021-10-18,52,Sports,16.0,1433.8372036747344
2021-10-18,53,Sports,19.0,1505.3852897225354
2021-10-18,54,Home & Kitchen,24.0,1520.6876201920127
2021-10-18,55,Clothing,13.0,1017.5571052404335
2021-10-18,56,Sports,16.0,779.1715134173847
2021-10-18,57,Sports,21.0,1224.8057155723502
2021-10-18,58,Clothing,12.0,1057.5467706201146
2021-10-18,59,Home & Kitchen,24.0,1706.6937233271194
2021-10-18,60,Home & Kitchen,27.0,1216.3817726425589
2021-10-18,61,Sports,19.0,454.3248700176853
2021-10-18,62,Clothing,17.0,1003.5444937801997
2021-10-18,63,Clothing,19.0,694.3210033945293
2021-10-18,64,Sports,18.0,507.82376145226175
2021-10-18,65,Toys,25.0,1724.6380395281833
2021-10-18,66,Sports,19.0,463.5002212596954
2021-10-18,67,Sports,23.0,1139.195382864042
2021-10-18,68,Toys,19.0,994.634056488682
2021-10-18,69,Electronics,15.0,1318.9537393706375
2021-10-18,70,Toys,25.0,372.3155914271934
2021-10-18,71,Sports,24.0,2233.6146920615865
2021-10-18,72,Toys,16.0,322.60104329180604
2021-10-18,73,Toys,18.0,190.46407483094328
2021-10-18,74,Toys,23.0,462.7114088761691
2021-10-18,75,Home & Kitchen,19.0,1834.0112770851028
2021-10-18,76,Clothing,24.0,1118.7964734469303
2021-10-18,77,Sports,18.0,1797.442285014603
2021-10-18,78,Electronics,160.0,1061.3616622378704
2021-10-18,79,Electronics,25.0,1215.5556164873876
2021-10-18,80,Toys,12.0,173.51247940510007
2021-10-18,81,Electronics,24.0,657.5681638939689
2021-10-18,82,Clothing,15.0,862.8761115568686
2021-10-18,83,Home & Kitchen,22.0,250.4336657096431
2021-10-18,84,Clothing,29.0,1238.3225440248273
2021-10-18,85,Toys,10.0,591.6373979938958
2021-10-18,86,Home & Kitchen,16.0,898.9413010340514
2021-10-18,87,Home & Kitchen,22.0,539.1041540315374
2021-10-18,88,Home & Kitchen,16.0,820.910133143747
2021-10-18,89,Toys,24.0,1173.5215109786627
2021-10-18,90,Electronics,25.0,2025.0709210236735
2021-10-18,91,Home & Kitchen,15.0,1358.943062691044
2021-10-18,92,Electronics,27.0,614.9616374880004
2021-10-18,93,Electronics,26.0,2302.7672351055676
2021-10-18,94,Electronics,15.0,585.4826349743744
2021-10-18,95,Toys,18.0,780.7653291370701
2021-10-18,96,Home & Kitchen,20.0,795.683012012953
2021-10-18,97,Sports,19.0,886.6351970137717
2021-10-18,98,Toys,16.0,392.6462999824058
2021-10-18,99,Home & Kitchen,15.0,217.15821024209137
2021-10-18,100,Electronics,20.0,275.488165496813
2021-10-19,1,Clothing,24.0,2039.0998416083207
2021-10-19,2,Sports,18.0,775.9759622626732
2021-10-19,3,Clothing,23.0,1229.8005693439125
2021-10-19,4,Clothing,23.0,1067.082460160952
2021-10-19,5,Sports,17.0,688.204017269308
2021-10-19,6,Toys,15.0,1247.1690836425992
2021-10-19,7,Sports,13.0,242.11830471007417
2021-10-19,8,Clothing,21.0,1148.6946341268367
2021-10-19,9,Electronics,25.0,2043.9580055970648
2021-10-19,10,Toys,22.0,1851.8283227247694
2021-10-19,11,Home & Kitchen,25.0,1250.3685646921665
2021-10-19,12,Clothing,19.0,477.4874068999261
2021-10-19,13,Toys,11.0,498.25506523366226
2021-10-19,14,Sports,14.0,969.8602714483256
2021-10-19,15,Toys,14.0,538.0725168381946
2021-10-19,16,Electronics,23.0,1462.38463665452
2021-10-19,17,Electronics,21.0,548.1064569794522
2021-10-19,18,Electronics,17.0,1471.5880403701788
2021-10-19,19,Electronics,13.0,911.3498780621504
2021-10-19,20,Sports,17.0,1017.667132677629
2021-10-19,21,Home & Kitchen,21.0,1066.7163511268
2021-10-19,22,Sports,18.0,426.6366809272448
2021-10-19,23,Electronics,18.0,1748.2223729115833
2021-10-19,24,Electronics,21.0,1045.020537719903
2021-10-19,25,Toys,18.0,483.85152219527765
2021-10-19,26,Home & Kitchen,28.0,2190.4473597147644
2021-10-19,27,Clothing,25.0,829.0886163920757
2021-10-19,28,Toys,14.0,443.7964301821736
2021-10-19,29,Sports,26.0,1695.9013416887392
2021-10-19,30,Sports,19.0,300.58374974102117
2021-10-19,31,Sports,22.0,1454.6597491763675
2021-10-19,32,Electronics,27.0,1129.194930604818
2021-10-19,33,Sports,9.0,156.01959364066676
2021-10-19,34,Home & Kitchen,24.0,2063.9694058682894
2021-10-19,35,Sports,25.0,685.7772203600302
2021-10-19,36,Clothing,26.0,1812.8159626661657
2021-10-19,37,Clothing,23.0,920.408103165286
2021-10-19,38,Sports,14.0,338.4673712867996
2021-10-19,39,Toys,18.0,1289.2458217649998
2021-10-19,40,Electronics,21.0,418.62877390459914
2021-10-19,41,Sports,13.0,1143.900451777891
2021-10-19,42,Clothing,20.0,922.6722247613302
2021-10-19,43,Toys,25.0,1224.57440000909
2021-10-19,44,Sports,19.0,893.0502210133275
2021-10-19,45,Toys,25.0,1570.3507634347152
2021-10-19,46,Electronics,19.0,1334.6097386028823
2021-10-19,47,Sports,21.0,1792.913920084625
2021-10-19,48,Home & Kitchen,20.0,1869.1116709577489
2021-10-19,49,Toys,14.0,396.27078503283695
2021-10-19,50,Sports,16.0,1395.2335726969447
2021-10-19,51,Sports,22.0,344.62592030723783
2021-10-19,52,Sports,25.0,965.6083541112486
2021-10-19,53,Toys,15.0,992.479543042773
2021-10-19,54,Electronics,24.0,1412.3210392490055
2021-10-19,55,Home & Kitchen,20.0,662.1302886676438
2021-10-19,56,Clothing,19.0,1720.0928752967795
2021-10-19,57,Home & Kitchen,15.0,1275.393419706456
2021-10-19,58,Sports,20.0,1624.5776795921329
2021-10-19,59,Home & Kitchen,22.0,1628.998940123147
2021-10-19,60,Sports,25.0,2290.880455370113
2021-10-19,61,Electronics,13.0,295.8031199576652
2021-10-19,62,Sports,21.0,1051.8505196391757
2021-10-19,63,Electronics,22.0,1905.4810765091254
2021-10-19,64,Toys,22.0,1742.510572153858
2021-10-19,65,Home & Kitchen,20.0,1134.1303227111093
2021-10-19,66,Clothing,18.0,1356.7877854588955
2021-10-19,67,Toys,7.0,149.46483642399514
2021-10-19,68,Electronics,7.0,640.2919022331813
2021-10-19,69,Toys,26.0,744.7456634646646
2021-10-19,70,Toys,10.0,432.000008793868
2021-10-19,71,Home & Kitchen,18.0,513.8910936145144
2021-10-19,72,Clothing,21.0,702.3433184055564
2021-10-19,73,Home & Kitchen,23.0,592.9165439079738
2021-10-19,74,Electronics,33.0,2385.147992076054
2021-10-19,75,Toys,24.0,950.5081547663033
2021-10-19,76,Home & Kitchen,28.0,1836.9331590274105
2021-10-19,77,Toys,22.0,263.97993130718294
2021-10-19,78,Toys,17.0,1037.6063544643175
2021-10-19,79,Electronics,23.0,1263.6881748445182
2021-10-19,80,Sports,18.0,1480.0306236188362
2021-10-19,81,Electronics,18.0,1606.1538076456973
2021-10-19,82,Home & Kitchen,22.0,1658.0322775876439
2021-10-19,83,Home & Kitchen,19.0,1036.7069633588417
2021-10-19,84,Toys,26.0,2345.516900592338
2021-10-19,85,Toys,24.0,2010.8853924229625
2021-10-19,86,Electronics,18.0,1348.03429007812
2021-10-19,87,Electronics,21.0,1309.699149141143
2021-10-19,88,Toys,15.0,375.6755324425599
2021-10-19,89,Toys,16.0,1053.701041088393
2021-10-19,90,Clothing,25.0,1064.1298430643853
2021-10-19,91,Toys,20.0,751.957644000179
2021-10-19,92,Electronics,15.0,246.27255451924614
2021-10-19,93,Home & Kitchen,22.0,420.7363587804421
2021-10-19,94,Electronics,13.0,232.33561903098018
2021-10-19,95,Sports,15.0,1418.0132745270375
2021-10-19,96,Home & Kitchen,18.0,959.4814671955779
2021-10-19,97,Electronics,21.0,1685.6866507661148
2021-10-19,98,Clothing,18.0,1639.9431306135946
2021-10-19,99,Toys,18.0,1071.50470630683
2021-10-19,100,Electronics,20.0,891.2717457206797
2021-10-20,1,Home & Kitchen,22.0,1655.8970311686048
2021-10-20,2,Clothing,27.0,708.4787204316082
2021-10-20,3,Electronics,10.0,982.8771504241329
2021-10-20,4,Electronics,11.0,128.91906117523988
2021-10-20,5,Home & Kitchen,18.0,1315.2423681295556
2021-10-20,6,Home & Kitchen,17.0,1208.022875348288
2021-10-20,7,Clothing,26.0,803.7646444873782
2021-10-20,8,Home & Kitchen,22.0,1475.0120007976216
2021-10-20,9,Toys,26.0,1651.02150602956
2021-10-20,10,Home & Kitchen,26.0,778.3635692399688
2021-10-20,11,Home & Kitchen,17.0,991.9018854549807
2021-10-20,12,Home & Kitchen,29.0,572.8496621872509
2021-10-20,13,Home & Kitchen,20.0,1185.9000726928762
2021-10-20,14,Clothing,19.0,1148.6730995391856
2021-10-20,15,Sports,11.0,225.7621010799293
2021-10-20,16,Sports,22.0,1930.0298228756133
2021-10-20,17,Sports,19.0,351.6780482129077
2021-10-20,18,Home & Kitchen,24.0,1549.445417952032
2021-10-20,19,Home & Kitchen,14.0,1298.1206709450476
2021-10-20,20,Clothing,17.0,536.3570496329922
2021-10-20,21,Toys,17.0,1436.7189269510502
2021-10-20,22,Electronics,28.0,2046.1039568437873
2021-10-20,23,Electronics,19.0,634.2384295216887
2021-10-20,24,Home & Kitchen,14.0,1039.1164341043764
2021-10-20,25,Toys,9.0,356.86271906578645
2021-10-20,26,Toys,22.0,446.6842458522967
2021-10-20,27,Toys,23.0,1492.5022745988333
2021-10-20,28,Toys,15.0,630.0545270700716
2021-10-20,29,Toys,19.0,1548.4824039476036
2021-10-20,30,Clothing,26.0,2087.961553329648
2021-10-20,31,Toys,20.0,1422.3126775287997
2021-10-20,32,Sports,20.0,1548.9622881120804
2021-10-20,33,Toys,17.0,629.3745873533574
2021-10-20,34,Clothing,22.0,426.39468176578674
2021-10-20,35,Toys,22.0,2095.2786590731243
2021-10-20,36,Home & Kitchen,16.0,1130.0350720924446
2021-10-20,37,Clothing,18.0,1550.1888400965336
2021-10-20,38,Toys,23.0,931.2868871592391
2021-10-20,39,Sports,20.0,1970.4749338159897
2021-10-20,40,Clothing,20.0,1689.090880477384
2021-10-20,41,Home & Kitchen,15.0,1330.2686848545986
2021-10-20,42,Electronics,18.0,1105.3293771240867
2021-10-20,43,Clothing,18.0,226.89775821918616
2021-10-20,44,Toys,25.0,367.9373214131602
2021-10-20,45,Home & Kitchen,16.0,1233.465273747621
2021-10-20,46,Toys,21.0,1002.7465289417398
2021-10-20,47,Home & Kitchen,26.0,852.187179669304
2021-10-20,48,Toys,21.0,990.3858160725033
2021-10-20,49,Sports,21.0,758.6665492254388
2021-10-20,50,Toys,21.0,1386.9463649092713
2021-10-20,51,Sports,20.0,1807.0203862538835
2021-10-20,52,Home & Kitchen,22.0,2080.6651059241603
2021-10-20,53,Home & Kitchen,15.0,450.65328976261486
2021-10-20,54,Home & Kitchen,20.0,660.3808277020835
2021-10-20,55,Toys,17.0,429.38856183247793
2021-10-20,56,Electronics,18.0,268.1565077489005
2021-10-20,57,Electronics,26.0,2160.6505954355307
2021-10-20,58,Electronics,18.0,1645.9224959489154
2021-10-20,59,Toys,15.0,1098.22636021536
2021-10-20,60,Sports,24.0,1868.25529474123
2021-10-20,61,Clothing,26.0,426.7620716293836
2021-10-20,62,Home & Kitchen,20.0,1270.6050564293885
2021-10-20,63,Sports,26.0,559.4277937879369
2021-10-20,64,Toys,19.0,553.5870000569489
2021-10-20,65,Sports,23.0,402.2237974544987
2021-10-20,66,Sports,20.0,1538.078643206941
2021-10-20,67,Home & Kitchen,19.0,865.0500546724567
2021-10-20,68,Home & Kitchen,19.0,1187.0203441619922
2021-10-20,69,Clothing,22.0,1193.5009429937993
2021-10-20,70,Electronics,25.0,892.7515743129339
2021-10-20,71,Toys,24.0,486.36889806811325
2021-10-20,72,Home & Kitchen,16.0,370.92222501517176
2021-10-20,73,Sports,21.0,662.0660519366531
2021-10-20,74,Clothing,15.0,184.773050077898
2021-10-20,75,Electronics,20.0,243.00191304995278
2021-10-20,76,Toys,26.0,2355.3607269139034
2021-10-20,77,Toys,28.0,1347.2321239639632
2021-10-20,78,Clothing,21.0,559.4293854117337
2021-10-20,79,Toys,10.0,367.0618949082394
2021-10-20,80,Toys,18.0,1223.08255651542
2021-10-20,81,Toys,18.0,1065.5655384730437
2021-10-20,82,Sports,15.0,1108.3075877758897
2021-10-20,83,Home & Kitchen,24.0,2383.550050263482
2021-10-20,84,Electronics,21.0,1981.7302713879371
2021-10-20,85,Electronics,23.0,303.34358610416905
2021-10-20,86,Clothing,25.0,1450.372328522738
2021-10-20,87,Toys,15.0,669.475427313224
2021-10-20,88,Sports,28.0,1647.1667375787263
2021-10-20,89,Electronics,18.0,826.4688101382101
2021-10-20,90,Home & Kitchen,22.0,1513.1138571651577
2021-10-20,91,Sports,22.0,1538.8130650845362
2021-10-20,92,Home & Kitchen,18.0,750.6645367406323
2021-10-20,93,Sports,15.0,1195.5222105920548
2021-10-20,94,Toys,24.0,392.6861946034926
2021-10-20,95,Toys,12.0,1002.0364183345068
2021-10-20,96,Toys,17.0,1321.7030062872122
2021-10-20,97,Electronics,22.0,1794.7383868802822
2021-10-20,98,Home & Kitchen,24.0,1187.782661576765
2021-10-20,99,Sports,21.0,1846.9223050879643
2021-10-20,100,Electronics,23.0,1825.6778559721365
2021-10-21,1,Home & Kitchen,14.0,1147.5448597426366
2021-10-21,2,Home & Kitchen,15.0,399.3574089587608
2021-10-21,3,Clothing,17.0,1396.5803910480502
2021-10-21,4,Home & Kitchen,18.0,964.9610061904347
2021-10-21,5,Toys,23.0,375.62950939372394
2021-10-21,6,Toys,12.0,904.2109513861815
2021-10-21,7,Electronics,18.0,697.1317877219103
2021-10-21,8,Electronics,20.0,1550.346272100734
2021-10-21,9,Clothing,21.0,358.45639756559586
2021-10-21,10,Sports,21.0,878.7524925270881
2021-10-21,11,Sports,16.0,1599.4512089250547
2021-10-21,12,Clothing,17.0,395.21238147777143
2021-10-21,13,Sports,23.0,528.8776968530022
2021-10-21,14,Sports,18.0,940.6353145650438
2021-10-21,15,Toys,17.0,1089.3340701098807
2021-10-21,16,Sports,21.0,850.8036175567764
2021-10-21,17,Electronics,17.0,627.4679292286307
2021-10-21,18,Sports,28.0,1655.9398710421426
2021-10-21,19,Electronics,21.0,1628.8407508452387
2021-10-21,20,Electronics,18.0,1062.8484379490717
2021-10-21,21,Electronics,23.0,1543.3288879946463
2021-10-21,22,Home & Kitchen,18.0,641.3762145066571
2021-10-21,23,Sports,22.0,471.4849807627468
2021-10-21,24,Electronics,25.0,507.02480036964266
2021-10-21,25,Sports,19.0,1324.555244839664
2021-10-21,26,Clothing,21.0,278.86002009740594
2021-10-21,27,Electronics,12.0,270.7963709055132
2021-10-21,28,Toys,21.0,1671.920907448754
2021-10-21,29,Electronics,23.0,253.15676944294782
2021-10-21,30,Home & Kitchen,24.0,855.4039057894934
2021-10-21,31,Home & Kitchen,27.0,2105.971146472951
2021-10-21,32,Clothing,14.0,931.0972017551702
2021-10-21,33,Electronics,18.0,1057.788883535569
2021-10-21,34,Electronics,26.0,410.34540968071343
2021-10-21,35,Electronics,11.0,715.4049084725809
2021-10-21,36,Clothing,10.0,440.1067174104847
2021-10-21,37,Toys,16.0,352.7769684177621
2021-10-21,38,Electronics,16.0,1169.4726161366818
2021-10-21,39,Sports,26.0,1502.5859324811222
2021-10-21,40,Home & Kitchen,29.0,1249.2728720417576
2021-10-21,41,Clothing,9.0,221.8093212384072
2021-10-21,42,Sports,13.0,914.7293022173999
2021-10-21,43,Electronics,21.0,1314.3707851952206
2021-10-21,44,Home & Kitchen,20.0,719.4995591508006
2021-10-21,45,Toys,21.0,1577.1034902456431
2021-10-21,46,Home & Kitchen,20.0,431.43915578589855
2021-10-21,47,Clothing,13.0,1132.483821415277
2021-10-21,48,Clothing,14.0,910.0651886831213
2021-10-21,49,Clothing,17.0,1559.2934045985155
2021-10-21,50,Home & Kitchen,22.0,335.45577424929184
2021-10-21,51,Home & Kitchen,21.0,979.1627323327623
2021-10-21,52,Home & Kitchen,22.0,356.15631842890195
2021-10-21,53,Electronics,19.0,742.3588414140265
2021-10-21,54,Toys,27.0,1146.6235339044445
2021-10-21,55,Toys,34.0,2843.3822388635253
